student_id,RegEventId,semester_credits,SGPA,CGPA_to_date
561,3,26.00,6.19,6.19
562,3,26.00,6.65,6.65
563,3,26.00,4.65,4.65
564,3,26.00,5.65,5.65
565,3,26.00,8.31,8.31
566,3,26.00,6.85,6.85
567,3,26.00,6.50,6.50
568,3,26.00,7.73,7.73
569,3,26.00,6.23,6.23
57,2,26.00,6.08,6.08
570,3,26.00,7.35,7.35
571,3,26.00,6.62,6.62
572,3,26.00,4.38,4.38
573,3,26.00,8.27,8.27
574,3,26.00,2.50,2.50
575,3,26.00,6.42,6.42
576,3,26.00,4.58,4.58
577,3,26.00,5.81,5.81
578,3,26.00,5.58,5.58
579,3,26.00,7.73,7.73
58,2,26.00,5.88,5.88
580,3,26.00,6.69,6.69
581,3,26.00,9.46,9.46
582,3,26.00,8.15,8.15
583,3,26.00,7.88,7.88
584,3,26.00,6.85,6.85
5840,169,22.00,8.14,8.14
5841,169,22.00,7.86,7.86
5842,169,22.00,4.32,4.32
5843,169,22.00,4.09,4.09
5844,169,22.00,3.68,3.68
5845,169,22.00,7.09,7.09
5846,169,22.00,7.64,7.64
5847,169,22.00,8.59,8.59
5848,169,22.00,5.45,5.45
5849,169,22.00,5.86,5.86
585,3,26.00,5.77,5.77
5850,169,22.00,5.68,5.68
5851,169,22.00,6.91,6.91
5852,169,22.00,6.64,6.64
5853,169,22.00,5.23,5.23
5854,169,22.00,6.50,6.50
5855,169,22.00,5.27,5.27
5856,169,22.00,6.36,6.36
5857,169,22.00,6.73,6.73
5858,169,22.00,7.86,7.86
5859,169,22.00,7.64,7.64
586,3,26.00,8.69,8.69
5860,169,22.00,7.91,7.91
5861,169,22.00,7.82,7.82
5862,169,22.00,7.68,7.68
5863,169,22.00,7.23,7.23
5864,169,22.00,5.32,5.32
5865,169,22.00,7.14,7.14
5866,169,22.00,6.86,6.86
5867,169,22.00,5.91,5.91
5868,169,22.00,6.05,6.05
5869,169,22.00,8.14,8.14
587,3,26.00,7.35,7.35
5870,169,22.00,8.50,8.50
5871,169,22.00,5.77,5.77
5872,169,22.00,8.14,8.14
5874,169,22.00,6.27,6.27
5875,169,22.00,6.68,6.68
5876,169,22.00,6.41,6.41
5877,169,22.00,6.41,6.41
5878,169,22.00,8.05,8.05
5879,169,22.00,8.14,8.14
588,3,26.00,8.00,8.00
5880,169,22.00,7.32,7.32
5881,169,22.00,7.59,7.59
5882,169,22.00,8.00,8.00
5884,169,22.00,5.73,5.73
5885,169,22.00,7.86,7.86
5886,169,22.00,7.00,7.00
5887,169,22.00,6.05,6.05
5888,169,22.00,7.64,7.64
5889,169,22.00,7.73,7.73
589,3,26.00,6.85,6.85
5890,169,22.00,5.86,5.86
5891,169,22.00,6.68,6.68
5892,169,22.00,7.09,7.09
5893,169,22.00,6.36,6.36
5894,169,22.00,4.91,4.91
5895,169,22.00,8.50,8.50
5896,169,22.00,7.50,7.50
5897,169,22.00,5.82,5.82
5898,169,22.00,5.68,5.68
5899,169,22.00,7.77,7.77
59,2,26.00,7.54,7.54
590,3,26.00,7.12,7.12
5900,169,22.00,5.32,5.32
5901,169,22.00,7.77,7.77
5902,169,22.00,6.86,6.86
5903,169,22.00,5.95,5.95
5904,169,22.00,8.45,8.45
5905,169,22.00,5.55,5.55
5906,169,22.00,7.14,7.14
5907,169,22.00,8.27,8.27
5908,169,22.00,5.50,5.50
5909,169,22.00,7.27,7.27
591,3,26.00,5.58,5.58
5910,169,22.00,7.05,7.05
5911,169,22.00,6.95,6.95
5912,169,22.00,7.05,7.05
5913,169,22.00,7.23,7.23
5914,169,22.00,5.64,5.64
5915,169,22.00,7.59,7.59
5916,169,22.00,6.77,6.77
592,3,26.00,4.92,4.92
593,3,26.00,4.46,4.46
594,3,26.00,6.15,6.15
595,3,26.00,8.00,8.00
596,3,26.00,7.92,7.92
597,3,26.00,7.15,7.15
598,3,26.00,6.19,6.19
599,3,26.00,6.31,6.31
6,2,26.00,5.85,5.85
60,2,26.00,4.38,4.38
600,3,26.00,8.69,8.69
601,3,26.00,4.96,4.96
602,3,26.00,4.08,4.08
603,3,26.00,7.12,7.12
604,3,26.00,5.31,5.31
605,3,26.00,4.85,4.85
606,3,26.00,7.23,7.23
607,3,26.00,7.08,7.08
608,4,26.00,4.73,4.73
609,4,26.00,6.27,6.27
6095,170,23.00,6.00,6.00
6096,170,23.00,6.61,6.61
6097,170,23.00,7.87,7.87
6098,170,23.00,6.57,6.57
6099,170,23.00,4.61,4.61
61,2,26.00,7.96,7.96
610,4,26.00,6.92,6.92
6100,170,23.00,6.00,6.00
6101,170,23.00,5.48,5.48
6102,170,23.00,6.83,6.83
6103,170,23.00,8.09,8.09
6104,170,23.00,6.39,6.39
6105,170,23.00,4.91,4.91
6106,170,23.00,8.04,8.04
6107,170,23.00,8.39,8.39
6108,170,23.00,6.78,6.78
6109,170,23.00,7.78,7.78
611,4,26.00,7.96,7.96
6110,170,23.00,6.91,6.91
6111,170,23.00,8.78,8.78
6112,170,23.00,6.39,6.39
6113,170,23.00,5.83,5.83
6114,170,23.00,7.39,7.39
6115,170,23.00,7.30,7.30
6116,170,23.00,6.22,6.22
6117,170,23.00,4.57,4.57
6118,170,23.00,6.96,6.96
6119,170,23.00,6.70,6.70
612,4,26.00,5.54,5.54
6120,170,23.00,6.43,6.43
6121,170,23.00,6.39,6.39
6122,170,23.00,7.26,7.26
6123,170,23.00,7.61,7.61
6124,170,23.00,6.83,6.83
6125,170,23.00,5.65,5.65
6126,170,23.00,7.22,7.22
6127,170,23.00,8.22,8.22
6128,170,23.00,6.30,6.30
6129,170,23.00,6.35,6.35
613,4,26.00,6.96,6.96
6130,170,23.00,6.70,6.70
6131,170,23.00,4.65,4.65
6132,170,23.00,7.00,7.00
6133,170,23.00,3.39,3.39
6134,170,23.00,8.13,8.13
6135,170,23.00,7.04,7.04
6136,170,23.00,5.87,5.87
6137,170,23.00,5.17,5.17
6138,170,23.00,5.74,5.74
6139,170,23.00,5.96,5.96
614,4,26.00,5.85,5.85
6140,170,23.00,6.52,6.52
6141,170,23.00,6.78,6.78
6142,170,23.00,5.57,5.57
6143,170,23.00,6.91,6.91
6144,170,23.00,5.17,5.17
6145,170,23.00,8.70,8.70
6146,170,23.00,8.17,8.17
6147,170,23.00,8.09,8.09
6148,170,23.00,7.48,7.48
6149,170,23.00,6.35,6.35
615,4,26.00,7.46,7.46
6150,170,23.00,5.30,5.30
6151,170,23.00,4.96,4.96
6152,170,23.00,6.87,6.87
6153,170,23.00,6.57,6.57
6154,170,23.00,5.52,5.52
6155,170,23.00,6.39,6.39
6156,170,23.00,7.57,7.57
6157,170,23.00,6.17,6.17
6158,170,23.00,7.65,7.65
6159,170,23.00,7.17,7.17
616,4,26.00,4.54,4.54
6160,170,23.00,6.30,6.30
6161,170,23.00,7.52,7.52
6162,170,23.00,6.87,6.87
6163,170,23.00,7.26,7.26
6164,170,23.00,5.30,5.30
6165,170,23.00,5.57,5.57
6166,170,23.00,7.22,7.22
6167,170,23.00,5.17,5.17
6168,170,23.00,7.91,7.91
6169,170,23.00,7.17,7.17
617,4,26.00,5.69,5.69
6170,170,23.00,5.04,5.04
6171,170,23.00,6.13,6.13
6172,170,23.00,5.65,5.65
6173,170,23.00,7.35,7.35
6174,170,23.00,7.57,7.57
6175,170,23.00,8.74,8.74
6176,170,23.00,7.09,7.09
6177,170,23.00,8.00,8.00
6178,170,23.00,5.35,5.35
6179,170,23.00,7.00,7.00
618,4,26.00,6.50,6.50
6180,170,23.00,5.70,5.70
619,4,26.00,5.81,5.81
62,2,26.00,7.12,7.12
620,4,26.00,6.62,6.62
621,4,26.00,6.81,6.81
622,4,26.00,7.15,7.15
623,4,26.00,7.46,7.46
624,4,26.00,5.88,5.88
625,4,26.00,7.19,7.19
626,4,26.00,7.35,7.35
627,4,26.00,7.50,7.50
628,4,26.00,7.19,7.19
629,4,26.00,8.08,8.08
63,2,26.00,8.65,8.65
630,4,26.00,6.69,6.69
631,4,26.00,7.65,7.65
632,4,26.00,4.77,4.77
633,4,26.00,6.92,6.92
634,4,26.00,7.58,7.58
635,4,26.00,5.77,5.77
636,4,26.00,7.77,7.77
637,4,26.00,5.54,5.54
638,4,26.00,6.88,6.88
639,4,26.00,7.46,7.46
6393,194,24.00,7.42,7.42
6394,194,24.00,5.71,5.71
6395,194,24.00,5.63,5.63
6396,194,24.00,5.92,5.92
6397,194,24.00,6.13,6.13
6398,194,24.00,6.25,6.25
6399,194,24.00,8.17,8.17
64,2,26.00,5.54,5.54
640,4,26.00,6.69,6.69
6400,194,24.00,7.79,7.79
6401,194,24.00,7.00,7.00
6402,194,24.00,6.75,6.75
6403,194,24.00,6.88,6.88
6404,194,24.00,7.50,7.50
6405,194,24.00,5.79,5.79
6406,194,24.00,6.71,6.71
6407,194,24.00,7.21,7.21
6408,194,24.00,6.46,6.46
6409,194,24.00,7.33,7.33
641,4,26.00,5.12,5.12
6410,194,24.00,6.17,6.17
6411,194,24.00,5.75,5.75
6412,194,24.00,7.71,7.71
6413,194,24.00,7.00,7.00
6414,194,24.00,5.58,5.58
6415,194,24.00,9.08,9.08
6416,194,24.00,7.58,7.58
6417,194,24.00,7.04,7.04
6418,194,24.00,7.29,7.29
6419,194,24.00,5.25,5.25
642,4,26.00,4.54,4.54
6420,194,24.00,7.58,7.58
6421,194,24.00,5.13,5.13
6422,194,24.00,5.96,5.96
6423,194,24.00,7.63,7.63
6424,194,24.00,6.54,6.54
6425,194,24.00,6.67,6.67
6426,194,24.00,6.63,6.63
6427,194,24.00,7.17,7.17
6428,194,24.00,6.33,6.33
6429,194,24.00,5.88,5.88
643,4,26.00,7.77,7.77
6430,194,24.00,8.25,8.25
6431,194,24.00,6.79,6.79
6432,194,24.00,8.88,8.88
6433,194,24.00,6.04,6.04
6434,194,24.00,7.63,7.63
6435,194,24.00,7.29,7.29
6436,194,24.00,6.33,6.33
6437,194,24.00,7.54,7.54
6438,194,24.00,6.33,6.33
6439,194,24.00,7.88,7.88
644,4,26.00,6.73,6.73
6440,194,24.00,7.42,7.42
6441,194,24.00,7.92,7.92
6442,194,24.00,5.75,5.75
6443,194,24.00,6.29,6.29
6444,194,24.00,6.71,6.71
6445,194,24.00,7.00,7.00
6446,194,24.00,5.92,5.92
6447,194,24.00,6.92,6.92
6448,194,24.00,5.04,5.04
6449,194,24.00,5.21,5.21
645,4,26.00,5.85,5.85
6450,194,24.00,4.83,4.83
6451,194,24.00,6.25,6.25
6452,194,24.00,7.79,7.79
6453,194,24.00,5.96,5.96
6454,194,24.00,6.67,6.67
6455,194,24.00,7.33,7.33
6456,194,24.00,7.63,7.63
6457,194,24.00,7.75,7.75
6458,194,24.00,7.04,7.04
6459,194,24.00,5.50,5.50
646,4,26.00,6.46,6.46
6460,194,24.00,7.79,7.79
6461,194,24.00,7.08,7.08
6462,194,24.00,7.75,7.75
6463,194,24.00,7.04,7.04
6464,194,24.00,6.88,6.88
6465,194,24.00,8.54,8.54
6466,194,24.00,8.63,8.63
6467,194,24.00,7.67,7.67
6468,194,24.00,5.00,5.00
6469,194,24.00,5.75,5.75
647,4,26.00,5.85,5.85
6470,194,24.00,7.08,7.08
6471,194,24.00,6.50,6.50
6472,194,24.00,6.96,6.96
6473,194,24.00,5.79,5.79
6474,194,24.00,6.92,6.92
6475,194,24.00,7.13,7.13
6476,194,24.00,3.88,3.88
6477,194,24.00,5.54,5.54
6478,194,24.00,7.04,7.04
6479,194,24.00,5.67,5.67
648,4,26.00,6.08,6.08
649,4,26.00,6.73,6.73
6493,193,24.00,4.50,4.50
6494,193,24.00,6.17,6.17
6495,193,24.00,3.96,3.96
6496,193,24.00,8.25,8.25
6497,193,24.00,7.00,7.00
6498,193,24.00,6.58,6.58
6499,193,24.00,8.63,8.63
65,2,26.00,3.77,3.77
650,4,26.00,7.27,7.27
6500,193,24.00,5.42,5.42
6501,193,24.00,7.38,7.38
6502,193,24.00,7.17,7.17
6503,193,24.00,6.04,6.04
6504,193,24.00,7.67,7.67
6505,193,24.00,6.63,6.63
6506,193,24.00,5.83,5.83
6507,193,24.00,7.75,7.75
6508,193,24.00,7.63,7.63
6509,193,24.00,3.54,3.54
651,4,26.00,7.46,7.46
6510,193,24.00,6.67,6.67
6511,193,24.00,5.83,5.83
6512,193,24.00,5.38,5.38
6513,193,24.00,8.17,8.17
6514,193,24.00,6.96,6.96
6515,193,24.00,6.67,6.67
6516,193,24.00,5.67,5.67
6517,193,24.00,6.75,6.75
6518,193,24.00,6.75,6.75
6519,193,24.00,4.25,4.25
652,4,26.00,5.23,5.23
6520,193,24.00,8.54,8.54
6521,193,24.00,6.13,6.13
6522,193,24.00,7.71,7.71
6523,193,24.00,4.08,4.08
6524,193,24.00,6.21,6.21
6525,193,24.00,5.67,5.67
6526,193,24.00,8.63,8.63
6527,193,24.00,7.21,7.21
6528,193,24.00,5.92,5.92
6529,193,24.00,6.63,6.63
653,4,26.00,3.38,3.38
6530,193,24.00,6.83,6.83
6531,193,24.00,5.50,5.50
6532,193,24.00,7.17,7.17
6533,193,24.00,6.38,6.38
6534,193,24.00,6.67,6.67
6535,193,24.00,6.17,6.17
6536,193,24.00,6.21,6.21
6537,193,24.00,5.75,5.75
6538,193,24.00,9.25,9.25
6539,193,24.00,8.83,8.83
654,4,26.00,8.00,8.00
6540,193,24.00,5.75,5.75
6541,193,24.00,3.67,3.67
6542,193,24.00,3.63,3.63
6543,193,24.00,6.25,6.25
6544,193,24.00,7.54,7.54
6545,193,24.00,4.58,4.58
6546,193,24.00,6.63,6.63
6547,193,24.00,6.25,6.25
6548,193,24.00,7.63,7.63
6549,193,24.00,6.83,6.83
655,4,26.00,8.77,8.77
6550,193,24.00,6.96,6.96
6551,193,24.00,6.00,6.00
6552,193,24.00,6.79,6.79
6553,193,24.00,5.83,5.83
6554,193,24.00,7.92,7.92
6555,193,24.00,7.79,7.79
6556,193,24.00,6.83,6.83
6557,193,24.00,8.33,8.33
6558,193,24.00,3.58,3.58
6559,193,24.00,4.96,4.96
656,4,26.00,6.85,6.85
6560,193,24.00,6.54,6.54
6561,193,24.00,6.50,6.50
657,4,26.00,7.73,7.73
658,4,26.00,4.58,4.58
659,4,26.00,5.19,5.19
66,2,26.00,7.08,7.08
660,4,26.00,6.65,6.65
661,4,26.00,6.12,6.12
662,4,26.00,6.54,6.54
663,4,26.00,5.88,5.88
664,4,26.00,6.69,6.69
665,4,26.00,6.58,6.58
666,4,26.00,8.65,8.65
667,4,26.00,6.92,6.92
668,4,26.00,6.92,6.92
669,4,26.00,7.27,7.27
67,2,26.00,7.50,7.50
670,4,26.00,6.42,6.42
671,4,26.00,6.54,6.54
672,4,26.00,6.08,6.08
673,4,26.00,7.50,7.50
674,4,26.00,6.50,6.50
675,4,26.00,6.19,6.19
6754,217,20.00,5.50,5.50
6755,217,20.00,6.20,6.20
6756,217,20.00,7.15,7.15
6757,217,20.00,6.80,6.80
6758,217,20.00,7.60,7.60
6759,217,20.00,4.65,4.65
676,4,26.00,8.19,8.19
6760,217,20.00,7.25,7.25
6761,217,20.00,7.95,7.95
6762,217,20.00,6.45,6.45
6763,217,20.00,7.20,7.20
6764,217,20.00,5.90,5.90
6765,217,20.00,6.65,6.65
6766,217,20.00,6.55,6.55
6767,217,20.00,8.50,8.50
6768,217,20.00,6.25,6.25
6769,217,20.00,8.65,8.65
677,4,26.00,7.85,7.85
6770,217,20.00,7.70,7.70
6771,217,20.00,7.30,7.30
6772,217,20.00,5.75,5.75
6773,217,20.00,5.30,5.30
6774,217,20.00,6.05,6.05
6775,217,20.00,7.80,7.80
6776,217,20.00,4.95,4.95
6777,217,20.00,5.45,5.45
6778,217,20.00,8.10,8.10
6779,217,20.00,6.75,6.75
678,4,26.00,6.46,6.46
6780,217,20.00,8.10,8.10
6781,217,20.00,6.90,6.90
6782,217,20.00,5.65,5.65
6783,217,20.00,4.95,4.95
6784,217,20.00,5.80,5.80
6785,217,20.00,5.50,5.50
6786,217,20.00,6.55,6.55
6787,217,20.00,8.25,8.25
6788,217,20.00,4.35,4.35
6789,217,20.00,7.25,7.25
679,4,26.00,6.42,6.42
6790,217,20.00,7.05,7.05
6791,217,20.00,8.95,8.95
6792,217,20.00,8.30,8.30
6793,217,20.00,6.05,6.05
6794,217,20.00,5.65,5.65
6795,217,20.00,6.60,6.60
6796,217,20.00,5.10,5.10
6797,217,20.00,8.85,8.85
6798,217,20.00,8.20,8.20
6799,217,20.00,8.40,8.40
68,2,26.00,6.35,6.35
680,4,26.00,5.00,5.00
6800,217,20.00,7.20,7.20
6801,217,20.00,7.20,7.20
6802,217,20.00,6.95,6.95
6803,217,20.00,6.40,6.40
6804,217,20.00,5.70,5.70
6805,217,20.00,8.15,8.15
6806,217,20.00,4.80,4.80
6807,217,20.00,4.25,4.25
6808,217,20.00,5.45,5.45
6809,217,20.00,5.05,5.05
681,4,26.00,5.42,5.42
6810,217,20.00,7.40,7.40
6811,217,20.00,4.85,4.85
6812,217,20.00,6.95,6.95
6813,217,20.00,8.20,8.20
6814,217,20.00,5.70,5.70
6815,217,20.00,7.35,7.35
6816,217,20.00,7.70,7.70
6817,217,20.00,6.15,6.15
6818,217,20.00,6.90,6.90
6819,217,20.00,7.85,7.85
682,4,26.00,8.42,8.42
6820,217,20.00,6.40,6.40
6821,217,20.00,6.80,6.80
6822,217,20.00,7.45,7.45
6823,217,20.00,6.15,6.15
6824,217,20.00,5.90,5.90
6825,217,20.00,8.50,8.50
6826,217,20.00,7.30,7.30
6827,217,20.00,7.80,7.80
683,4,26.00,8.92,8.92
684,4,26.00,3.54,3.54
685,4,26.00,6.77,6.77
686,4,26.00,5.81,5.81
687,4,26.00,6.42,6.42
688,4,26.00,7.88,7.88
689,4,26.00,8.31,8.31
6897,218,22.00,7.09,7.09
6898,218,22.00,6.09,6.09
6899,218,22.00,6.73,6.73
69,2,26.00,4.19,4.19
690,4,26.00,6.35,6.35
6900,218,22.00,4.73,4.73
6901,218,22.00,6.86,6.86
6902,218,22.00,6.00,6.00
6903,218,22.00,7.59,7.59
6904,218,22.00,4.50,4.50
6905,218,22.00,7.09,7.09
6906,218,22.00,7.77,7.77
6907,218,22.00,6.77,6.77
6908,218,22.00,6.82,6.82
6909,218,22.00,7.41,7.41
691,4,26.00,7.54,7.54
6910,218,22.00,5.55,5.55
6911,218,22.00,6.82,6.82
6912,218,22.00,7.64,7.64
6913,218,22.00,5.45,5.45
6914,218,22.00,6.64,6.64
6915,218,22.00,7.91,7.91
6916,218,22.00,6.91,6.91
6917,218,22.00,7.36,7.36
6918,218,22.00,6.05,6.05
6919,218,22.00,6.27,6.27
692,4,26.00,7.27,7.27
6920,218,22.00,5.45,5.45
6921,218,22.00,8.00,8.00
6922,218,22.00,7.18,7.18
6923,218,22.00,8.68,8.68
6924,218,22.00,6.64,6.64
6925,218,22.00,6.59,6.59
6926,218,22.00,5.86,5.86
6927,218,22.00,8.14,8.14
6928,218,22.00,7.23,7.23
6929,218,22.00,4.50,4.50
693,4,26.00,7.73,7.73
6930,218,22.00,7.64,7.64
6931,218,22.00,5.68,5.68
6932,218,22.00,7.05,7.05
6933,218,22.00,5.64,5.64
6934,218,22.00,6.36,6.36
6935,218,22.00,6.91,6.91
6936,218,22.00,7.73,7.73
6937,218,22.00,6.50,6.50
6938,218,22.00,4.23,4.23
6939,218,22.00,6.59,6.59
694,4,26.00,7.62,7.62
6940,218,25.00,5.08,5.08
6941,218,22.00,8.23,8.23
6942,218,22.00,6.64,6.64
6943,218,22.00,5.82,5.82
6944,218,22.00,4.86,4.86
6945,218,22.00,7.45,7.45
6946,218,22.00,5.86,5.86
6947,218,22.00,4.09,4.09
6948,218,22.00,6.27,6.27
6949,218,22.00,3.77,3.77
695,4,26.00,8.38,8.38
6950,218,22.00,5.68,5.68
6951,218,25.00,8.00,8.00
6952,218,22.00,8.55,8.55
6953,218,22.00,7.23,7.23
6954,218,22.00,7.36,7.36
6955,218,22.00,6.23,6.23
6956,218,22.00,6.36,6.36
6957,218,22.00,7.77,7.77
6958,218,22.00,7.18,7.18
6959,218,22.00,8.05,8.05
696,4,26.00,7.08,7.08
6960,218,22.00,7.68,7.68
6961,218,22.00,6.59,6.59
6962,218,22.00,7.45,7.45
6963,218,22.00,7.91,7.91
6964,218,22.00,7.82,7.82
6965,218,22.00,8.32,8.32
6966,218,22.00,7.27,7.27
6967,218,22.00,6.82,6.82
6968,218,22.00,4.14,4.14
6969,218,22.00,6.91,6.91
697,4,26.00,6.96,6.96
6970,218,22.00,5.55,5.55
6971,218,22.00,5.86,5.86
6972,218,22.00,7.64,7.64
6973,218,22.00,5.32,5.32
6974,218,25.00,5.96,5.96
698,4,26.00,6.23,6.23
699,4,26.00,7.23,7.23
6993,223,23.00,4.87,4.87
6994,223,23.00,4.17,4.17
6995,223,23.00,3.57,3.57
6996,223,23.00,5.83,5.83
6997,223,23.00,5.91,5.91
6998,223,23.00,4.78,4.78
6999,223,23.00,3.04,3.04
7,2,26.00,8.62,8.62
70,2,26.00,6.23,6.23
700,4,26.00,7.65,7.65
7000,223,23.00,5.43,5.43
7001,223,23.00,3.39,3.39
7002,223,23.00,7.04,7.04
7003,223,23.00,6.78,6.78
7004,223,23.00,5.91,5.91
7005,223,23.00,6.83,6.83
7006,223,23.00,6.22,6.22
7007,223,23.00,6.09,6.09
7008,223,23.00,5.83,5.83
7009,223,23.00,4.26,4.26
701,4,26.00,8.65,8.65
7010,223,23.00,4.91,4.91
7011,223,23.00,5.87,5.87
7012,223,23.00,4.91,4.91
7013,223,23.00,4.48,4.48
7014,223,23.00,4.83,4.83
7015,223,23.00,5.13,5.13
7016,223,23.00,5.26,5.26
7017,223,23.00,7.26,7.26
7018,223,23.00,6.00,6.00
7019,223,23.00,5.78,5.78
702,4,26.00,7.62,7.62
7020,223,23.00,3.57,3.57
7021,223,23.00,5.17,5.17
7022,223,23.00,6.22,6.22
7023,223,23.00,6.78,6.78
7024,223,23.00,6.57,6.57
7025,223,23.00,4.30,4.30
7026,223,23.00,5.09,5.09
7027,223,23.00,5.00,5.00
7028,223,23.00,5.87,5.87
7029,223,23.00,6.17,6.17
703,4,26.00,7.00,7.00
7030,223,23.00,5.43,5.43
7031,223,23.00,5.87,5.87
7032,223,23.00,2.91,2.91
7033,223,23.00,5.17,5.17
7034,223,23.00,5.30,5.30
7035,223,23.00,2.83,2.83
7036,223,23.00,5.04,5.04
7037,223,23.00,5.61,5.61
7038,223,23.00,5.83,5.83
7039,223,23.00,4.22,4.22
704,4,26.00,6.46,6.46
7040,223,23.00,4.87,4.87
7041,223,23.00,5.35,5.35
7042,223,23.00,6.43,6.43
7043,223,23.00,6.70,6.70
7044,223,23.00,7.09,7.09
7045,223,23.00,5.39,5.39
7046,223,23.00,4.57,4.57
7047,223,23.00,2.48,2.48
7048,223,23.00,5.48,5.48
705,4,26.00,4.19,4.19
7050,223,23.00,5.91,5.91
7052,223,23.00,4.43,4.43
7053,223,23.00,4.26,4.26
7054,223,23.00,4.26,4.26
7055,223,23.00,3.74,3.74
7056,223,23.00,4.70,4.70
7057,223,23.00,4.96,4.96
7058,223,23.00,3.83,3.83
7059,223,23.00,5.48,5.48
706,4,26.00,7.54,7.54
7060,223,23.00,5.09,5.09
7061,223,23.00,5.22,5.22
7062,223,23.00,5.09,5.09
7063,223,23.00,4.39,4.39
7064,223,23.00,4.39,4.39
7065,223,23.00,2.74,2.74
7066,223,23.00,5.39,5.39
7067,223,23.00,5.17,5.17
7068,223,23.00,1.70,1.70
7069,223,23.00,3.09,3.09
707,4,26.00,5.85,5.85
7070,223,23.00,6.04,6.04
7071,223,23.00,4.78,4.78
7072,223,23.00,3.61,3.61
7073,223,23.00,4.26,4.26
7074,223,23.00,5.96,5.96
7075,223,23.00,4.09,4.09
7076,223,23.00,3.35,3.35
7077,223,23.00,6.04,6.04
7078,223,23.00,4.96,4.96
7079,223,23.00,3.43,3.43
708,4,26.00,5.08,5.08
7080,223,23.00,4.83,4.83
7081,223,23.00,5.87,5.87
7082,223,23.00,5.48,5.48
7083,223,23.00,4.74,4.74
7084,223,23.00,3.74,3.74
7085,223,23.00,5.78,5.78
7086,223,23.00,4.22,4.22
7087,223,23.00,6.00,6.00
7088,223,23.00,2.96,2.96
7089,223,23.00,2.48,2.48
709,4,26.00,7.81,7.81
7090,223,23.00,6.48,6.48
7091,223,23.00,2.17,2.17
7092,223,23.00,4.61,4.61
7093,223,23.00,7.09,7.09
7094,223,23.00,2.87,2.87
7095,223,23.00,5.74,5.74
7096,223,23.00,3.91,3.91
7097,223,23.00,4.87,4.87
7098,223,23.00,4.17,4.17
7099,223,23.00,4.52,4.52
71,2,26.00,6.04,6.04
710,4,26.00,8.04,8.04
7100,223,23.00,6.57,6.57
7101,223,23.00,5.22,5.22
7102,223,23.00,5.13,5.13
7103,223,23.00,4.04,4.04
7104,223,23.00,3.70,3.70
7105,223,23.00,4.52,4.52
7106,223,23.00,6.43,6.43
7109,223,23.00,4.83,4.83
711,4,26.00,8.62,8.62
7110,223,23.00,5.13,5.13
7111,223,23.00,4.30,4.30
7112,223,23.00,6.52,6.52
7113,223,23.00,5.43,5.43
7114,223,23.00,5.52,5.52
7115,223,23.00,6.00,6.00
7116,223,23.00,3.57,3.57
7117,223,23.00,4.91,4.91
7118,223,23.00,6.61,6.61
7119,223,23.00,5.09,5.09
712,4,26.00,6.46,6.46
7120,223,23.00,3.65,3.65
7121,223,23.00,1.70,1.70
7122,223,23.00,4.65,4.65
7123,223,23.00,4.52,4.52
7124,223,23.00,3.91,3.91
7125,223,23.00,5.35,5.35
7126,223,23.00,4.96,4.96
7127,223,23.00,4.87,4.87
7128,223,23.00,4.39,4.39
7129,223,23.00,5.74,5.74
713,4,26.00,6.27,6.27
7130,223,23.00,4.78,4.78
7131,223,23.00,4.04,4.04
7132,223,23.00,6.13,6.13
7133,223,23.00,5.09,5.09
7134,223,23.00,7.70,7.70
7135,223,23.00,4.35,4.35
7136,223,23.00,6.04,6.04
7137,223,23.00,4.30,4.30
7138,223,23.00,3.61,3.61
7139,223,23.00,5.35,5.35
714,4,26.00,7.88,7.88
7140,223,23.00,5.91,5.91
7141,223,23.00,4.48,4.48
7142,223,23.00,3.65,3.65
7143,223,23.00,7.22,7.22
7144,223,23.00,5.30,5.30
7145,223,23.00,5.26,5.26
7146,223,23.00,5.61,5.61
7147,223,23.00,3.57,3.57
7148,223,23.00,3.65,3.65
7149,223,23.00,4.61,4.61
715,4,26.00,7.00,7.00
7150,223,23.00,6.65,6.65
7151,223,23.00,3.35,3.35
7153,223,23.00,3.61,3.61
7154,223,23.00,6.83,6.83
7155,223,23.00,5.22,5.22
7156,223,23.00,6.39,6.39
7157,223,23.00,5.48,5.48
7158,223,23.00,5.74,5.74
7159,223,23.00,4.91,4.91
716,4,26.00,7.62,7.62
7160,223,23.00,5.48,5.48
7161,223,23.00,3.35,3.35
7162,223,23.00,3.78,3.78
7163,223,23.00,6.61,6.61
7165,223,23.00,4.26,4.26
7166,223,23.00,5.83,5.83
7167,223,23.00,5.17,5.17
7168,223,23.00,4.61,4.61
7169,223,23.00,6.17,6.17
717,4,26.00,6.19,6.19
7170,223,23.00,5.83,5.83
7171,223,23.00,3.96,3.96
7172,223,23.00,6.96,6.96
7173,223,23.00,5.00,5.00
7174,223,23.00,4.70,4.70
7175,223,23.00,3.52,3.52
7176,223,23.00,2.74,2.74
7177,223,23.00,3.78,3.78
7178,223,23.00,2.57,2.57
7179,223,23.00,2.48,2.48
718,4,26.00,4.38,4.38
7180,223,23.00,7.30,7.30
7181,223,23.00,4.57,4.57
7182,223,23.00,5.87,5.87
7183,223,23.00,3.17,3.17
7184,223,23.00,6.74,6.74
7185,223,23.00,4.61,4.61
7186,223,23.00,4.48,4.48
